environment: line 10: __conda_exe: command not found
# conda environments:
#
torch_env             *  /home/DAVIDSON/alalkadhim.visitor/.conda/envs/torch_env
base                     /home/DAVIDSON/alalkadhim.visitor/software/miniconda3

[32m[I 2022-11-07 19:06:17,044][0m A new study created in memory with name: no-name-9a08a286-5e23-461e-b80e-a949c4f5a7ec[0m
[32m[I 2022-11-07 19:06:56,501][0m Trial 0 finished with value: 0.001854395212722072 and parameters: {'nlayers': 19, 'hidden_size': 293, 'dropout': 0.4350600528096148, 'learning_rate': 0.009639784133365449, 'batch_size': 9547, 'optimizer_name': 'Adam'}. Best is trial 0 with value: 0.001854395212722072.[0m
[32m[I 2022-11-08 00:20:35,543][0m Trial 586 finished with value: 0.0019747199844722904 and parameters: {'nlayers': 3, 'hidden_size': 146, 'dropout': 0.16699481887183126, 'learning_rate': 0.002801284867502347, 'batch_size': 8954, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:21:28,904][0m Trial 587 finished with value: 0.0018587067536755015 and parameters: {'nlayers': 64, 'hidden_size': 172, 'dropout': 0.15594246502138176, 'learning_rate': 0.0018589718402511003, 'batch_size': 9507, 'optimizer_name': 'RMSprop'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:22:06,203][0m Trial 588 finished with value: 0.0017691846698522568 and parameters: {'nlayers': 42, 'hidden_size': 133, 'dropout': 0.15120541282743888, 'learning_rate': 0.0025445132639932643, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:22:23,108][0m Trial 589 finished with value: 0.0032419387064023648 and parameters: {'nlayers': 45, 'hidden_size': 133, 'dropout': 0.16081914889282783, 'learning_rate': 0.002625192129842371, 'batch_size': 5475, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:22:58,680][0m Trial 590 finished with value: 0.001834186950942184 and parameters: {'nlayers': 47, 'hidden_size': 126, 'dropout': 0.41746632566443587, 'learning_rate': 0.003008673620482084, 'batch_size': 9692, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:23:35,881][0m Trial 591 finished with value: 0.001777952915430069 and parameters: {'nlayers': 42, 'hidden_size': 131, 'dropout': 0.3482685886543976, 'learning_rate': 0.002540442213955071, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:23:58,661][0m Trial 592 finished with value: 0.001805180744845925 and parameters: {'nlayers': 12, 'hidden_size': 122, 'dropout': 0.1738878181653667, 'learning_rate': 0.00270376681149003, 'batch_size': 9814, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:24:46,330][0m Trial 593 finished with value: 0.0018383235408740116 and parameters: {'nlayers': 70, 'hidden_size': 135, 'dropout': 0.15321143788614747, 'learning_rate': 0.0024088602441548245, 'batch_size': 9616, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:25:32,560][0m Trial 594 finished with value: 0.0017682977689936485 and parameters: {'nlayers': 61, 'hidden_size': 140, 'dropout': 0.1662082092863375, 'learning_rate': 0.0028681271243577297, 'batch_size': 9998, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:26:17,791][0m Trial 595 finished with value: 0.00188693132604081 and parameters: {'nlayers': 61, 'hidden_size': 151, 'dropout': 0.18721996876886318, 'learning_rate': 0.003218567883899771, 'batch_size': 9393, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:27:06,361][0m Trial 596 finished with value: 0.0017789430686017329 and parameters: {'nlayers': 66, 'hidden_size': 140, 'dropout': 0.16852736477937355, 'learning_rate': 0.003521901052446401, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:27:54,375][0m Trial 597 finished with value: 0.0018060055530034803 and parameters: {'nlayers': 61, 'hidden_size': 156, 'dropout': 0.14750026545617276, 'learning_rate': 0.0030608691787295944, 'batch_size': 9810, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:28:34,610][0m Trial 598 finished with value: 0.0018357119064749557 and parameters: {'nlayers': 58, 'hidden_size': 144, 'dropout': 0.3232354903539624, 'learning_rate': 0.0029413120013709187, 'batch_size': 9662, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:29:14,067][0m Trial 599 finished with value: 0.0018027749707978829 and parameters: {'nlayers': 62, 'hidden_size': 107, 'dropout': 0.16138594465155012, 'learning_rate': 0.0028338637471856413, 'batch_size': 9826, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:29:59,707][0m Trial 600 finished with value: 0.0018635265319953394 and parameters: {'nlayers': 63, 'hidden_size': 146, 'dropout': 0.18030876217284617, 'learning_rate': 0.0029692176539238137, 'batch_size': 9509, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:30:52,012][0m Trial 601 finished with value: 0.0018098101035018176 and parameters: {'nlayers': 68, 'hidden_size': 153, 'dropout': 0.15219531010581944, 'learning_rate': 0.003400735836429155, 'batch_size': 9830, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:31:38,470][0m Trial 602 finished with value: 0.0017686656087636948 and parameters: {'nlayers': 60, 'hidden_size': 138, 'dropout': 0.16663548330696304, 'learning_rate': 0.0027689878874640806, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:32:23,783][0m Trial 603 finished with value: 0.001774846935157753 and parameters: {'nlayers': 59, 'hidden_size': 137, 'dropout': 0.14467599535702244, 'learning_rate': 0.0031924838803644748, 'batch_size': 9998, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:33:04,982][0m Trial 604 finished with value: 0.0018351439346549331 and parameters: {'nlayers': 60, 'hidden_size': 125, 'dropout': 0.16266984753527858, 'learning_rate': 0.0028889464055011716, 'batch_size': 9672, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:33:47,366][0m Trial 605 finished with value: 0.0019011174292874239 and parameters: {'nlayers': 64, 'hidden_size': 131, 'dropout': 0.17275816509551029, 'learning_rate': 0.003089088401842875, 'batch_size': 9326, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:34:28,816][0m Trial 606 finished with value: 0.0018037863796414155 and parameters: {'nlayers': 62, 'hidden_size': 119, 'dropout': 0.13310667323795863, 'learning_rate': 0.002732599787425236, 'batch_size': 9811, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:35:15,456][0m Trial 607 finished with value: 0.0018367707821989306 and parameters: {'nlayers': 66, 'hidden_size': 142, 'dropout': 0.1525619338276819, 'learning_rate': 0.002843849174625537, 'batch_size': 9650, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:35:53,123][0m Trial 608 finished with value: 0.0017794238179922105 and parameters: {'nlayers': 60, 'hidden_size': 85, 'dropout': 0.3774676020340453, 'learning_rate': 0.002643120176096659, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:36:33,517][0m Trial 609 finished with value: 0.00180124051954764 and parameters: {'nlayers': 57, 'hidden_size': 136, 'dropout': 0.12459207919448022, 'learning_rate': 0.0026608614460922287, 'batch_size': 9807, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:37:10,873][0m Trial 610 finished with value: 0.0018616808278678807 and parameters: {'nlayers': 57, 'hidden_size': 114, 'dropout': 0.24550883069878024, 'learning_rate': 0.005285919224846571, 'batch_size': 9503, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:37:45,867][0m Trial 611 finished with value: 0.0018077470228489228 and parameters: {'nlayers': 61, 'hidden_size': 75, 'dropout': 0.47428909929837465, 'learning_rate': 0.003013321063312815, 'batch_size': 9808, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:38:14,062][0m Trial 612 finished with value: 0.0022666655829946774 and parameters: {'nlayers': 64, 'hidden_size': 102, 'dropout': 0.166228105827731, 'learning_rate': 0.0025219626749216377, 'batch_size': 7961, 'optimizer_name': 'SGD'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:38:55,817][0m Trial 613 finished with value: 0.001808662992616211 and parameters: {'nlayers': 56, 'hidden_size': 131, 'dropout': 0.14339686665841875, 'learning_rate': 0.0027360664301018705, 'batch_size': 9812, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:39:31,785][0m Trial 614 finished with value: 0.0018413230629404159 and parameters: {'nlayers': 59, 'hidden_size': 99, 'dropout': 0.15737162031468171, 'learning_rate': 0.002265970993618988, 'batch_size': 9605, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:40:07,802][0m Trial 615 finished with value: 0.0018037285058552983 and parameters: {'nlayers': 54, 'hidden_size': 94, 'dropout': 0.19958221509576846, 'learning_rate': 0.006801251482385315, 'batch_size': 9825, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:40:53,346][0m Trial 616 finished with value: 0.0017738225633673302 and parameters: {'nlayers': 59, 'hidden_size': 140, 'dropout': 0.18553380660403407, 'learning_rate': 0.003310890575932608, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:41:05,005][0m Trial 617 finished with value: 0.002721950729231268 and parameters: {'nlayers': 15, 'hidden_size': 126, 'dropout': 0.13603124145864393, 'learning_rate': 0.002505575709073018, 'batch_size': 6525, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:41:29,489][0m Trial 618 finished with value: 0.0017758029292577835 and parameters: {'nlayers': 17, 'hidden_size': 105, 'dropout': 0.1759004878883347, 'learning_rate': 0.001180428901949311, 'batch_size': 9994, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:42:13,454][0m Trial 619 finished with value: 0.0019349401979314972 and parameters: {'nlayers': 55, 'hidden_size': 164, 'dropout': 0.39448926695044445, 'learning_rate': 0.002790868698320976, 'batch_size': 9142, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:42:52,179][0m Trial 620 finished with value: 0.001835338389935271 and parameters: {'nlayers': 58, 'hidden_size': 118, 'dropout': 0.15810804868099185, 'learning_rate': 0.0024962618972614865, 'batch_size': 9650, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:43:22,657][0m Trial 621 finished with value: 0.0018797189180609227 and parameters: {'nlayers': 53, 'hidden_size': 88, 'dropout': 0.14916684570495362, 'learning_rate': 0.0022090738831825286, 'batch_size': 9428, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:44:10,905][0m Trial 622 finished with value: 0.0017796646351095722 and parameters: {'nlayers': 63, 'hidden_size': 148, 'dropout': 0.11806083302984702, 'learning_rate': 0.0030532851340548434, 'batch_size': 9994, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:44:59,085][0m Trial 623 finished with value: 0.0017733308374881743 and parameters: {'nlayers': 61, 'hidden_size': 160, 'dropout': 0.16807662929560427, 'learning_rate': 0.004042654700161321, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:45:34,256][0m Trial 624 finished with value: 0.0018314236168370246 and parameters: {'nlayers': 51, 'hidden_size': 109, 'dropout': 0.135719136417098, 'learning_rate': 0.0013905620585479242, 'batch_size': 9699, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:45:56,817][0m Trial 625 finished with value: 0.0018070797809000743 and parameters: {'nlayers': 10, 'hidden_size': 131, 'dropout': 0.17985792858458255, 'learning_rate': 0.0006580058975633146, 'batch_size': 9796, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:46:21,763][0m Trial 626 finished with value: 0.0018628184878621797 and parameters: {'nlayers': 17, 'hidden_size': 137, 'dropout': 0.16179838128265278, 'learning_rate': 0.0008724520169888263, 'batch_size': 9509, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:46:46,625][0m Trial 627 finished with value: 0.001817072574697425 and parameters: {'nlayers': 13, 'hidden_size': 156, 'dropout': 0.14977328271401108, 'learning_rate': 0.001083214681112003, 'batch_size': 9799, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:47:20,560][0m Trial 628 finished with value: 0.0018388754404128245 and parameters: {'nlayers': 55, 'hidden_size': 81, 'dropout': 0.21591410060356006, 'learning_rate': 0.002073138966335046, 'batch_size': 9655, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:47:46,196][0m Trial 629 finished with value: 0.0018071793702059177 and parameters: {'nlayers': 19, 'hidden_size': 121, 'dropout': 0.14217677780509394, 'learning_rate': 0.0023514607707337356, 'batch_size': 9828, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:48:38,155][0m Trial 630 finished with value: 0.001778226729378404 and parameters: {'nlayers': 57, 'hidden_size': 167, 'dropout': 0.26487909690174793, 'learning_rate': 0.0029089603328783494, 'batch_size': 9993, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:49:01,821][0m Trial 631 finished with value: 0.0018758965233082617 and parameters: {'nlayers': 15, 'hidden_size': 145, 'dropout': 0.17369320830668847, 'learning_rate': 0.0044076844552326105, 'batch_size': 9492, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:49:44,654][0m Trial 632 finished with value: 0.0019784103693354744 and parameters: {'nlayers': 59, 'hidden_size': 156, 'dropout': 0.1282012880958755, 'learning_rate': 0.001648755347192555, 'batch_size': 9225, 'optimizer_name': 'SGD'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:50:18,363][0m Trial 633 finished with value: 0.0017695534389034987 and parameters: {'nlayers': 52, 'hidden_size': 96, 'dropout': 0.4274294684167467, 'learning_rate': 0.0013039079450272355, 'batch_size': 9999, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:50:53,110][0m Trial 634 finished with value: 0.0017748253345489502 and parameters: {'nlayers': 50, 'hidden_size': 100, 'dropout': 0.4109564567248622, 'learning_rate': 0.0026080359136735325, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:51:26,226][0m Trial 635 finished with value: 0.0018338173578532214 and parameters: {'nlayers': 53, 'hidden_size': 112, 'dropout': 0.4322550119895241, 'learning_rate': 0.0015155987897575056, 'batch_size': 9668, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:52:01,319][0m Trial 636 finished with value: 0.0018055164713330278 and parameters: {'nlayers': 51, 'hidden_size': 105, 'dropout': 0.4592672857652972, 'learning_rate': 0.002172458648777218, 'batch_size': 9829, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:52:29,234][0m Trial 637 finished with value: 0.002117889518377658 and parameters: {'nlayers': 52, 'hidden_size': 108, 'dropout': 0.15496745491304192, 'learning_rate': 0.0018885211741093413, 'batch_size': 8368, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:53:03,169][0m Trial 638 finished with value: 0.0018433294916217198 and parameters: {'nlayers': 49, 'hidden_size': 95, 'dropout': 0.3902957062117556, 'learning_rate': 0.00325021385985373, 'batch_size': 9649, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:53:43,116][0m Trial 639 finished with value: 0.0018909067809901182 and parameters: {'nlayers': 55, 'hidden_size': 141, 'dropout': 0.3580391968325306, 'learning_rate': 0.0028465486245638845, 'batch_size': 9330, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:54:27,256][0m Trial 640 finished with value: 0.0018056547210364773 and parameters: {'nlayers': 53, 'hidden_size': 151, 'dropout': 0.4416398658358996, 'learning_rate': 0.0024372913941196365, 'batch_size': 9810, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:55:05,700][0m Trial 641 finished with value: 0.0018049161630832493 and parameters: {'nlayers': 56, 'hidden_size': 115, 'dropout': 0.22829426336934147, 'learning_rate': 0.0012793119586356177, 'batch_size': 9820, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:55:41,840][0m Trial 642 finished with value: 0.0018527496643266652 and parameters: {'nlayers': 50, 'hidden_size': 126, 'dropout': 0.4067437265152831, 'learning_rate': 0.001030427290778113, 'batch_size': 9525, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:56:29,886][0m Trial 643 finished with value: 0.001774466072931057 and parameters: {'nlayers': 54, 'hidden_size': 162, 'dropout': 0.10262381053735231, 'learning_rate': 0.0017395640150583637, 'batch_size': 9996, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:56:51,765][0m Trial 644 finished with value: 0.0018402303652527367 and parameters: {'nlayers': 7, 'hidden_size': 169, 'dropout': 0.4313507004707973, 'learning_rate': 0.0026485544400999643, 'batch_size': 9658, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:57:33,856][0m Trial 645 finished with value: 0.0018017454522959676 and parameters: {'nlayers': 58, 'hidden_size': 132, 'dropout': 0.4275430268085166, 'learning_rate': 0.002012905174239496, 'batch_size': 9832, 'optimizer_name': 'Adam'}. Best is trial 318 with value: 0.001767210723471942.[0m
[32m[I 2022-11-08 00:57:56,756][0m Trial 646 finished with value: 0.0017660508930683137 and parameters: {'nlayers': 11, 'hidden_size': 102, 'dropout': 0.11424695228446768, 'learning_rate': 0.002282185834484966, 'batch_size': 10000, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 00:58:18,736][0m Trial 647 finished with value: 0.0018385272897154486 and parameters: {'nlayers': 14, 'hidden_size': 98, 'dropout': 0.11278990572621819, 'learning_rate': 0.002211804634901873, 'batch_size': 9637, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 00:58:38,946][0m Trial 648 finished with value: 0.0018082721002757598 and parameters: {'nlayers': 5, 'hidden_size': 104, 'dropout': 0.1023113827762557, 'learning_rate': 0.006191816496645417, 'batch_size': 9832, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 00:58:58,558][0m Trial 649 finished with value: 0.001882666627068471 and parameters: {'nlayers': 9, 'hidden_size': 96, 'dropout': 0.1211029306920586, 'learning_rate': 0.0022333635651782843, 'batch_size': 9424, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 00:59:19,549][0m Trial 650 finished with value: 0.0018057420710253405 and parameters: {'nlayers': 8, 'hidden_size': 94, 'dropout': 0.10953651398611162, 'learning_rate': 0.0023465690949859104, 'batch_size': 9824, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 00:59:42,100][0m Trial 651 finished with value: 0.0017703250877807363 and parameters: {'nlayers': 10, 'hidden_size': 91, 'dropout': 0.4516755801345144, 'learning_rate': 0.002084490644898112, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:00:03,182][0m Trial 652 finished with value: 0.0018405877289344387 and parameters: {'nlayers': 10, 'hidden_size': 89, 'dropout': 0.10728936418119568, 'learning_rate': 0.0015851833625104036, 'batch_size': 9645, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:00:25,887][0m Trial 653 finished with value: 0.0018053988947044442 and parameters: {'nlayers': 12, 'hidden_size': 92, 'dropout': 0.46855440644706065, 'learning_rate': 0.0018091015437198194, 'batch_size': 9833, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:00:47,129][0m Trial 654 finished with value: 0.0018505588992021836 and parameters: {'nlayers': 8, 'hidden_size': 102, 'dropout': 0.3692286000908591, 'learning_rate': 0.0019980252182442153, 'batch_size': 9999, 'optimizer_name': 'SGD'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:01:09,314][0m Trial 655 finished with value: 0.0017771475436044785 and parameters: {'nlayers': 11, 'hidden_size': 84, 'dropout': 0.45565295128652206, 'learning_rate': 0.0024107376438871407, 'batch_size': 9994, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:01:28,500][0m Trial 656 finished with value: 0.0018690129142104857 and parameters: {'nlayers': 6, 'hidden_size': 101, 'dropout': 0.46144433290084025, 'learning_rate': 0.0020385585567723494, 'batch_size': 9479, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:01:50,137][0m Trial 657 finished with value: 0.0018314748565815128 and parameters: {'nlayers': 11, 'hidden_size': 93, 'dropout': 0.4470764018234753, 'learning_rate': 0.0013673866475868708, 'batch_size': 9692, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:02:11,367][0m Trial 658 finished with value: 0.0018155277657175585 and parameters: {'nlayers': 9, 'hidden_size': 87, 'dropout': 0.45350172594716226, 'learning_rate': 0.0007989747681464831, 'batch_size': 9801, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:02:34,371][0m Trial 659 finished with value: 0.0017781651128552203 and parameters: {'nlayers': 12, 'hidden_size': 100, 'dropout': 0.11567402389426117, 'learning_rate': 0.0011586822870130588, 'batch_size': 9998, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:02:55,957][0m Trial 660 finished with value: 0.0018522634429195743 and parameters: {'nlayers': 13, 'hidden_size': 108, 'dropout': 0.118858922522016, 'learning_rate': 0.0018891788800950613, 'batch_size': 9564, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:03:16,746][0m Trial 661 finished with value: 0.0018098722816839374 and parameters: {'nlayers': 7, 'hidden_size': 94, 'dropout': 0.49176082078422645, 'learning_rate': 0.002194225778283033, 'batch_size': 9801, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:03:38,049][0m Trial 662 finished with value: 0.0019024474283876 and parameters: {'nlayers': 15, 'hidden_size': 106, 'dropout': 0.4747617126564832, 'learning_rate': 0.0016748041786180023, 'batch_size': 9319, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:03:58,398][0m Trial 663 finished with value: 0.0018382652803255086 and parameters: {'nlayers': 10, 'hidden_size': 80, 'dropout': 0.463566641465883, 'learning_rate': 0.0024067409502005308, 'batch_size': 9667, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:04:21,140][0m Trial 664 finished with value: 0.0018007723209914198 and parameters: {'nlayers': 13, 'hidden_size': 100, 'dropout': 0.4830310300803318, 'learning_rate': 0.0009470015597613246, 'batch_size': 9832, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:04:42,426][0m Trial 665 finished with value: 0.0018096191336286712 and parameters: {'nlayers': 10, 'hidden_size': 70, 'dropout': 0.1234257818403505, 'learning_rate': 0.0005667000511006698, 'batch_size': 9828, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:04:50,125][0m Trial 666 finished with value: 0.0038855466378681907 and parameters: {'nlayers': 11, 'hidden_size': 219, 'dropout': 0.4494477152633969, 'learning_rate': 0.001506509262634832, 'batch_size': 4558, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:05:13,498][0m Trial 667 finished with value: 0.0017687306620424313 and parameters: {'nlayers': 13, 'hidden_size': 90, 'dropout': 0.43405915934118916, 'learning_rate': 0.0025690937255083476, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:05:21,618][0m Trial 668 finished with value: 0.0031098133708244427 and parameters: {'nlayers': 14, 'hidden_size': 86, 'dropout': 0.44295603334870903, 'learning_rate': 0.0021399080243598633, 'batch_size': 5732, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:05:44,665][0m Trial 669 finished with value: 0.0017750969681487485 and parameters: {'nlayers': 12, 'hidden_size': 92, 'dropout': 0.4248025985231657, 'learning_rate': 0.008776865610838989, 'batch_size': 9997, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:06:04,095][0m Trial 670 finished with value: 0.0018416757702728402 and parameters: {'nlayers': 5, 'hidden_size': 82, 'dropout': 0.4570427405609971, 'learning_rate': 0.0024553985488936668, 'batch_size': 9628, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
[32m[I 2022-11-08 01:06:24,528][0m Trial 671 finished with value: 0.0018830821091682824 and parameters: {'nlayers': 13, 'hidden_size': 76, 'dropout': 0.4377701387986107, 'learning_rate': 0.0012546179473010355, 'batch_size': 9442, 'optimizer_name': 'Adam'}. Best is trial 646 with value: 0.0017660508930683137.[0m
